lat,lon
46.79786525228693,10.07034091333812
46.0943645871917,7.302174316850178
46.417681396983156,9.971441826366352
46.38010064007242,9.908449582080703
46.99795004994251,9.396552854573237
46.5408735277124,7.712796563685767
46.105044570620585,7.289784146185407
46.53598259893338,6.9967355607362665
46.709037808680904,9.626730602923798
46.24105554949434,7.645814729878642
46.40047295057013,10.143617113233141
46.151288273990275,7.582309636228713
46.13328987944815,7.289318936890158
46.089170855360045,7.314883325438036
46.022246557352325,7.103675267891094
46.20237043277373,7.647999695431565
46.65450071810917,8.695444295519177
46.03738635305847,6.9635918653807645
46.5147934120954,8.079734058193987
45.981383485562404,7.672586829132284
46.540401868840014,8.018242663137778
46.719105657658275,8.7738677232889
46.57764798002634,8.493781729616932
46.05929183662101,7.7130164156932794
46.04719662358726,7.031563892355134
46.1124233724557,7.314119239478583
46.13691070530684,7.591226311002312
46.186449782442814,7.491739610332069
46.163714888576656,7.277739224105719
46.505898409024155,9.788215196869473
45.90832437746971,7.099268508258005
46.284207660633164,7.175242908289669
46.00117301752064,7.484770209630552
46.01101435127359,7.081279980692653
46.68199074460162,9.76599176354608
46.07362647963965,7.585078194539532
46.05703966959026,7.695315983334676
46.02396321389662,7.632350123124307
46.93139929055869,8.545192846859946
46.1979692288781,7.992448047024595
46.959117413933846,9.386896673377391
46.90996102943067,10.240732695986157
46.24016078012691,7.616576130863198
46.51016559496075,9.70667290527986
46.50556215045273,9.789243302773873
47.16874317654379,9.19437594097713
46.108597238444375,7.2585403952837355
46.455162198292626,7.500228737052298
47.01284509452945,9.60505148777358
47.15378359686156,9.30339729568788
46.447068724963934,7.51108625503647
46.5564678549871,7.848782951636216
46.699229850829944,8.796129504222888
46.223956659919104,7.915788795178311
46.62341064071985,10.277307138093445
45.86755556600804,7.175698600773633
46.97079366957652,10.37777757280845
46.786178384319165,9.847088933999206
45.98567873074256,7.4711947420785965
46.72901224357832,8.488826629927097
45.89349318654926,7.244109889000204
46.162961450243266,7.509841462621032
46.63265386381787,9.025766874660356
46.378231293597466,9.96749315951361
46.26211320895453,8.06093443145837
46.125654724624646,7.214432216915709
46.59595852467271,7.768668410146375
46.67358904394294,9.764923356934155
46.05602373317588,7.932864450772722
46.94654284299214,8.726578524835912
46.61118553657216,9.302459412880175
46.394170332662924,7.446308011806675
46.460822222795876,8.338933920323635
46.99814619466335,9.196751052804496
46.76109102414385,9.63172551020184
46.512845378620156,8.185191380764037
45.98998370064122,7.0621882076480835
46.467623181412506,7.963174423973077
46.912887613750165,9.246351677851152
46.34570746739464,9.79674654473056
46.39773692117069,7.851588681930082
46.19857589968989,7.100039704152275
46.614254634710406,8.61408497006617
47.00161715125971,8.825475969274029
46.342084692787566,8.207785568816744
46.28398489242337,8.066958609974245
46.42384719292808,7.690221006688416
46.70879304243839,9.10316374098172
46.57166645495304,8.008533370606186
